mu1.wav,0.0135809620842338,0.245192307692308,4090.59341438305,8000,True
mu2.wav,0.00968006905168295,0.0965171330802044,3416.33785202295,7781.25,True
mu3.wav,0.00785261858254671,0.0928920764386943,1335.16906731851,2781.25,True
mu4.wav,0.00693985680118203,0.114189284207566,1938.03139461655,3218.75,True
mu5.wav,0.000804243725724518,0.100921875,2862.56607992312,7593.75,True
mu6.wav,0.0110080037266016,0.0568290129533274,1752.79206161524,3968.75,True
mu7.wav,0.000471108447527513,0.128861388459195,1398.09072062083,4593.75,True
mu8.wav,0.000866658810991794,0.206387362637363,3057.29499579522,5218.75,True
mu9.wav,0.00222460692748427,0.0922671078921079,2056.32778945909,6687.5,True
mu10.wav,0.00612919591367245,0.124267566680729,749.351732128472,750,True
mu11.wav,0.00639878120273352,0.0616570929070929,1104.58139795342,2312.5,True
mu12.wav,0.0103937992826104,0.235546875,2952.09057466559,6875,True
mu13.wav,0.0168704781681299,0.0681885654463351,1508.61129664485,6093.75,True
mu14.wav,0.0366614460945129,0.0399224987890436,609.916803729763,1437.5,True
mu15.wav,0.00200785440392792,0.111,967.358939286494,2125,True
mu16.wav,0.0172653328627348,0.13803125,2137.19411839309,4750,True
mu17.wav,0.0767187625169754,0.09871875,3026.17988619235,7812.5,True
mu18.wav,0.00394412688910961,0.13559375,2234.4520504372,5500,True
mu19.wav,0.00181142438668758,0.16890625,1762.25736668424,4000,True
mu20.wav,0.000672354304697365,0.12184375,2408.25157117664,5687.5,True
sp1.wav,0.000528156640939415,0.15546875,1030.89509309957,1656.25,False
sp2.wav,0.000454288354376331,0.1216875,1226.68622924213,4093.75,False
sp3.wav,0.000502355920616537,0.13159375,1491.06108518104,3062.5,False
sp4.wav,0.106326512992382,0.1419375,600.216506027543,1000,False
sp5.wav,0.000719425734132528,0.1834375,1203.41159032112,1906.25,False
sp6.wav,0.000317843368975446,0.0578484015984016,615.617688734926,1343.75,False
sp7.wav,0.00830729119479656,0.08121875,1311.42313711464,3281.25,False
sp8.wav,0.0164563357830048,0.073848026973027,433.017009278009,937.5,False
sp9.wav,0.150312662124634,0.103109375,534.844251956482,468.75,False
sp10.wav,0.139020338654518,0.143109375,612.676843957936,1062.5,False
sp11.wav,0.000554115045815706,0.135296875,1498.60175536014,2062.5,False
sp12.wav,0.00710451928898692,0.172734375,4233.96991563503,7968.75,False
sp13.wav,0.177054643630981,0.09575,4740.70116489936,8000,False
sp14.wav,0.00660737184807658,0.129464285714286,861.62212786018,4031.25,False
sp15.wav,0.00381537573412061,0.1440625,1136.02801116168,2250,False
sp16.wav,0.035685483366251,0.203984375,2065.26130383625,5375,False
sp17.wav,0.061883706599474,0.20421875,4407.30136680859,7656.25,False
sp18.wav,0.00359855033457279,0.0605176073926074,944.371410860124,3187.5,False
sp19.wav,0.00341002829372883,0.115993381618382,1400.15423227314,1875,False
sp20.wav,0.0158364344388247,0.0796391108891109,625.714886130722,1312.5,False
